PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,AirQualityIndex
54,65,34,9,2,46,82,82
45,83,45,51,2,15,26,83
70,68,23,4,15,19,45,70
62,79,20,4,6,44,69,79
51,79,20,4,7,51,47,51
20,64,12,4,10,19,58,64
69,94,18,4,10,112,32,112
82,92,15,4,6,17,69,92
72,71,20,8,4,18,68,72
44,74,14,26,8,22,30,74
89,118,7,26,3,31,28,118
64,87,24,7,6,45,30,87
58,67,32,4,21,30,33,67
58,20,14,12,5,11,16,20
54,75,11,82,1,23,16,82
52,75,15,82,6,6,49,52
118,122,39,19,20,17,20,122
54,122,8,19,16,35,24,54
87,87,22,5,4,14,75,87
78,98,34,3,13,34,17,98
91,104,13,8,15,30,130,130
23,106,11,3,32,14,12,106
27,43,18,2,7,31,13,43
16,24,9,4,11,17,51,51
30,78,19,3,16,45,21,78
20,38,10,2,6,20,11,38
19,25,30,2,10,20,11,30
66,172,30,2,40,34,11,172
72,86,120,3,89,40,25,120
30,31,12,6,9,39,56,56
48,66,22,3,14,46,8,66
47,101,29,5,31,72,25,101
39,59,26,5,9,94,10,94
32,29,4,1,7,17,21,32
66,81,14,4,13,100,5,100
49,87,2,2,3,57,2,87
56,60,14,2,54,102,32,102
27,63,29,2,9,71,32,71
43,68,23,5,20,41,11,68
36,46,11,3,10,45,23,46
53,61,28,2,13,45,44,61
36,49,28,2,20,32,13,49
41,55,28,2,5,12,11,55
43,53,18,3,9,43,23,53
36,44,24,3,26,34,46,46
101,100,34,7,11,25,45,101
29,42,26,6,13,40,39,42
76,117,36,6,7,45,37,117
38,49,25,9,16,34,45,49
51,60,43,9,7,24,37,60
43,66,64,6,12,52,34,66
46,68,33,6,50,17,38,68
51,68,22,6,35,36,28,51
79,115,30,8,17,56,97,115
49,72,20,8,9,59,45,72
58,82,30,6,17,43,52,82
48,91,23,6,20,94,38,94
110,91,51,6,9,94,25,110
104,143,40,11,19,49,73,143
36,143,30,11,10,60,21,60
141,134,30,6,15,46,59,141
103,114,35,8,35,32,70,114
26,29,8,2,8,13,30,30
74,92,51,2,20,45,14,92
37,48,35,3,7,26,29,48
35,42,32,3,4,30,23,42
14,32,22,2,6,44,29,44
38,50,33,5,3,37,10,50
26,40,2,5,12,41,6,41
25,71,26,1,17,23,19,71
52,62,16,1,17,21,18,62
51,62,70,1,18,65,13,70
57,62,20,1,11,64,86,86
77,62,102,1,62,81,86,102
48,62,9,1,12,29,51,62
108,98,45,7,19,32,80,108
58,71,30,6,23,75,19,75
28,30,18,2,5,35,24,35
70,73,13,1,7,24,9,73
26,44,12,3,5,49,3,49
57,81,34,4,46,18,62,81
54,63,34,9,2,45,72,72
48,86,49,51,2,15,23,86
69,68,23,4,15,20,48,69
62,77,21,4,6,47,60,77
51,77,21,4,8,55,42,55
21,64,12,4,10,20,53,64
66,91,19,4,10,112,27,112
83,93,15,4,6,18,66,93
72,71,19,8,4,18,65,72
45,76,14,26,8,24,27,76
89,118,6,26,3,33,27,118
65,90,26,7,6,50,26,90
58,65,32,4,19,32,26,65
58,19,14,12,5,11,15,19
54,73,11,82,1,24,14,82
53,73,15,82,6,6,50,53
120,124,39,19,21,19,19,124
52,124,7,19,16,35,22,52
88,89,22,4,4,16,73,89
77,98,34,3,13,36,17,98
94,106,13,7,15,32,119,119
22,104,10,3,32,14,11,104
27,46,19,2,7,36,11,46
16,25,10,4,11,20,48,48
32,83,20,3,16,47,20,83
21,39,11,2,6,20,10,39
18,26,31,2,10,20,10,31
64,170,31,2,40,32,10,170
73,88,121,3,90,39,24,121
29,30,11,6,9,43,53,53
50,67,22,3,14,53,7,67
45,100,29,5,31,75,22,100
39,59,26,5,9,95,11,95
32,29,4,1,7,18,20,32
62,75,14,4,13,100,5,100
48,86,2,2,3,57,1,86
57,61,14,2,53,96,28,96
27,62,29,2,9,73,28,73
43,70,23,5,20,46,10,70
36,47,11,3,10,45,20,47
56,64,29,2,13,45,39,64
39,53,29,2,21,32,12,53
41,56,29,2,5,12,11,56
42,53,18,3,9,42,21,53
36,44,24,3,25,35,42,44
99,100,34,7,12,27,40,100
29,41,26,6,13,39,38,41
78,116,36,6,7,46,34,116
37,48,24,9,16,34,44,48
49,56,43,9,7,25,33,56
43,67,60,5,12,55,32,67
47,70,32,6,49,20,34,70
50,70,22,6,34,42,30,50
76,111,29,8,17,57,87,111
48,72,19,8,9,67,39,72
58,79,30,6,16,46,42,79
47,90,23,6,20,95,33,95
107,90,50,6,9,95,23,107
104,139,41,11,19,56,65,139
36,139,30,11,10,60,20,60
144,136,29,6,15,46,55,144
104,114,34,8,35,32,66,114
26,29,8,2,8,14,31,31
73,91,50,2,20,48,8,91
36,47,35,3,7,28,21,47
36,42,32,3,4,35,20,42
14,32,21,2,6,46,24,46
40,52,34,5,3,37,10,52
27,40,2,5,12,41,6,41
25,71,26,1,17,24,18,71
53,63,16,1,17,23,17,63
51,63,70,1,18,67,12,70
55,63,19,1,11,58,76,76
76,63,101,1,62,77,76,101
47,62,9,1,12,34,44,62
58,74,28,6,22,79,17,79
32,32,18,2,5,37,24,37
69,74,13,2,7,27,9,74
27,47,12,3,5,58,3,58
59,83,34,4,47,21,57,83
53,61,33,10,2,45,62,62
49,88,52,51,2,15,18,88
69,68,23,4,15,21,54,69
62,76,22,4,6,48,54,76
51,76,22,4,8,59,36,59
22,66,12,4,10,21,48,66
66,91,19,4,10,112,25,112
83,93,14,4,7,18,63,93
71,71,19,8,4,18,62,71
47,79,14,26,8,26,24,79
89,118,6,26,3,35,24,118
68,94,28,7,6,51,24,94
57,64,31,4,18,33,20,64
57,18,14,11,5,12,14,18
53,71,11,82,1,24,11,82
54,71,15,82,6,5,49,54
120,124,37,19,21,21,18,124
51,124,7,19,16,36,21,51
89,89,22,4,4,17,68,89
77,97,34,3,13,37,16,97
96,106,13,7,15,33,107,107
21,102,10,3,32,14,10,102
27,47,21,2,7,41,10,47
16,30,21,2,5,27,9,30
17,26,10,4,11,23,44,44
34,86,21,3,16,49,20,86
21,40,11,2,6,20,10,40
17,26,31,2,10,20,10,31
63,168,31,2,40,31,10,168
74,90,122,3,92,39,25,122
30,31,12,6,10,49,46,49
50,69,23,3,14,53,6,69
45,101,29,5,31,77,20,101
40,59,26,5,9,96,11,96
32,28,4,1,7,19,20,32
61,75,14,4,13,101,4,101
47,85,2,2,3,57,1,85
58,62,14,2,53,97,25,97
27,61,29,2,9,74,25,74
43,71,24,6,20,53,9,71
36,47,11,3,10,47,18,47
58,66,29,2,13,47,34,66
42,57,29,2,22,33,12,57
42,57,29,2,5,13,11,57
41,53,19,3,9,43,19,53
36,45,24,3,25,36,39,45
96,99,34,7,12,28,34,99
29,40,26,6,13,37,37,40
79,115,35,6,7,44,33,115
35,47,24,9,16,39,43,47
47,53,43,9,7,25,30,53
43,68,57,5,12,56,29,68
46,72,31,5,46,22,32,72
51,72,22,5,34,46,33,51
75,107,28,8,17,57,75,107
46,70,18,8,9,74,32,74
56,77,31,6,16,50,33,77
46,89,23,6,20,97,27,97
104,89,49,6,9,97,21,104
100,132,40,11,18,65,54,132
35,132,30,11,11,60,19,60
144,137,28,6,14,45,47,144
102,113,32,8,36,31,63,113
26,29,8,2,8,15,31,31
72,90,51,2,19,51,4,90
36,46,35,3,7,30,16,46
37,41,33,3,4,41,18,41
10,27,15,1,7,35,34,35
16,24,27,5,3,20,20,27
31,55,2,5,12,64,7,64
30,38,26,4,15,39,20,39
48,43,127,4,98,101,41,127
22,31,52,8,20,73,21,73
24,33,18,3,6,26,24,33
28,35,6,1,2,35,6,35
25,56,50,1,3,24,23,56
39,62,33,3,33,17,31,62
37,45,83,20,8,23,39,83
30,49,24,33,2,12,21,49
45,51,29,5,20,16,68,68
44,72,27,3,7,55,62,72
19,72,27,3,18,41,35,41
18,59,12,5,2,14,56,59
35,53,20,5,2,40,30,53
58,69,26,5,11,20,61,69
32,38,16,7,5,12,41,41
24,55,43,15,9,23,15,55
24,30,17,2,7,16,18,30
41,60,7,4,7,19,16,60
41,53,23,3,4,18,24,53
31,52,27,4,19,21,36,52
39,35,18,11,4,15,12,39
35,45,10,102,4,25,10,102
44,45,17,102,6,19,21,44
35,73,7,21,10,35,14,35
60,81,34,8,8,12,50,81
33,87,11,1,34,24,18,87
54,73,9,9,11,32,47,73
62,61,12,2,4,32,5,62
46,61,19,2,5,42,43,46
37,42,18,1,21,32,13,42
32,47,23,6,6,27,38,47
33,38,12,1,19,18,30,38
33,35,5,1,20,25,45,45
18,29,6,8,7,31,11,31
8,15,19,12,9,30,38,38
11,19,19,12,9,6,38,19
20,24,15,3,9,22,28,28
24,31,47,5,7,55,18,55
12,22,17,1,3,41,27,41
19,26,15,1,10,25,29,29
20,36,15,1,20,21,18,36
18,28,9,2,6,12,4,28
18,17,23,2,11,12,4,23
6,42,23,2,36,41,4,42
21,26,28,2,30,23,25,30
17,20,8,6,11,38,36,38
40,63,18,3,12,23,6,63
12,24,21,15,16,11,22,24
33,98,24,4,29,37,29,98
10,23,2,2,18,24,9,24
24,29,46,3,4,25,4,46
14,15,13,2,19,40,14,40
19,20,4,1,7,10,40,40
29,32,10,5,11,100,4,100
47,60,13,2,12,32,19,60
21,31,30,2,10,77,19,77
43,73,8,4,11,38,22,73
36,44,11,3,9,44,16,44
52,65,25,2,6,44,28,65
31,43,25,2,15,24,14,43
28,38,25,2,4,20,9,38
70,82,10,2,10,10,9,82
37,49,24,5,12,34,29,49
30,37,42,3,18,26,51,51
79,92,52,8,7,20,40,92
21,34,21,5,13,41,31,41
40,46,39,5,7,32,28,46
32,32,24,11,9,15,28,32
80,75,32,8,7,45,39,80
40,57,27,4,15,19,37,57
28,57,25,4,20,20,16,28
32,55,17,6,11,45,31,55
23,33,18,6,7,37,30,37
34,57,51,3,13,30,21,57
21,41,18,4,18,53,27,53
20,41,29,4,7,53,18,29
31,64,17,7,6,38,38,64
17,64,12,7,3,31,28,31
37,77,19,6,9,27,17,77
30,50,23,7,22,25,22,50
29,27,9,2,7,11,13,29
54,59,42,2,16,23,23,59
27,26,29,8,6,20,26,29
29,30,31,2,4,27,15,31
10,27,14,1,6,36,35,36
15,24,26,5,3,21,20,26
30,53,2,5,12,64,7,64
32,68,7,2,16,24,45,68
30,39,26,4,16,38,21,39
47,44,127,4,98,103,40,127
22,31,52,8,20,73,22,73
24,33,18,3,6,25,24,33
28,37,6,1,2,34,6,37
25,58,50,1,3,25,24,58
40,63,34,3,34,16,35,63
37,45,81,19,8,21,42,81
29,49,24,33,2,11,22,49
45,52,29,5,21,15,71,71
44,72,27,3,7,53,60,72
20,72,27,3,18,40,37,40
18,59,13,5,2,13,60,60
34,52,20,5,2,36,31,52
58,69,26,5,11,19,65,69
33,38,16,7,5,11,44,44
24,56,46,15,9,21,15,56
24,30,17,2,7,16,19,30
41,59,8,4,7,19,17,59
40,52,23,3,4,17,26,52
32,52,28,4,19,20,39,52
39,35,18,11,4,14,13,39
35,44,10,103,4,24,11,103
43,44,17,103,6,17,24,43
36,74,7,22,10,35,14,36
60,81,32,10,8,12,55,81
33,87,11,1,34,23,19,87
55,74,9,9,12,30,47,74
63,62,12,2,4,30,4,63
46,62,18,2,5,43,47,47
38,43,18,1,21,32,14,43
32,48,22,5,6,26,41,48
34,39,12,1,19,18,32,39
32,34,5,1,20,25,50,50
18,29,6,8,7,29,12,29
7,14,19,12,9,33,37,37
10,18,19,12,9,6,37,18
20,24,15,3,9,22,29,29
23,32,46,5,7,60,19,60
11,23,16,1,3,43,27,43
18,26,14,1,10,26,29,29
21,37,15,1,20,22,18,37
18,27,9,2,6,12,4,27
18,17,23,2,11,12,4,23
5,44,23,2,37,41,4,44
21,26,28,2,30,23,25,30
16,20,8,6,11,38,38,38
41,63,18,3,12,21,7,63
12,25,21,15,16,11,22,25
33,97,24,4,29,36,31,97
10,23,2,1,18,24,9,24
22,29,46,3,4,28,4,46
13,15,13,2,21,40,15,40
18,19,4,1,7,11,37,37
29,34,10,5,11,99,4,99
46,59,13,2,11,32,19,59
21,33,30,2,10,76,19,76
42,72,8,4,11,39,23,72
36,45,11,3,9,46,17,46
52,65,26,2,6,46,30,65
31,42,26,2,16,35,17,42
28,38,26,2,4,19,9,38
72,84,10,2,11,11,9,84
38,50,23,4,8,34,31,50
29,39,41,3,18,27,58,58
80,91,52,8,7,19,43,91
21,34,21,5,13,42,33,42
40,46,39,5,7,33,34,46
33,31,24,11,9,13,28,33
72,72,32,8,7,45,43,72
41,59,28,4,17,18,37,59
28,59,25,4,20,20,16,28
32,55,16,6,11,44,32,55
23,34,18,6,7,35,29,35
35,58,51,3,13,29,22,58
22,41,17,4,18,52,28,52
20,41,29,4,7,52,18,29
32,64,17,7,6,38,37,64
17,64,12,7,3,30,29,30
36,78,19,6,9,28,18,78
30,50,24,7,22,25,21,50
29,27,8,2,7,11,14,29
53,58,41,2,16,24,23,58
27,26,28,8,5,22,24,28
29,30,33,2,4,27,15,33
9,26,14,1,7,38,34,38
14,23,27,5,3,23,20,27
29,50,2,5,12,64,7,64
34,69,7,2,16,23,46,69
31,38,27,4,16,39,22,39
46,44,125,4,99,100,39,125
22,32,54,9,20,70,21,70
24,33,18,3,6,25,24,33
28,39,6,1,2,31,6,39
25,59,50,1,3,26,24,59
41,65,34,3,34,16,36,65
37,45,80,18,8,20,42,80
28,49,24,33,2,11,22,49
50,53,29,5,21,13,68,68
44,71,27,3,7,52,57,71
20,71,27,3,18,41,37,41
18,58,13,5,2,11,60,60
33,51,20,5,2,33,30,51
58,69,26,5,11,19,65,69
33,38,16,7,5,10,45,45
24,58,48,14,9,21,14,58
24,30,17,2,7,16,20,30
40,58,8,4,7,19,16,58
41,52,22,3,3,17,26,52
33,52,28,4,20,20,41,52
38,35,18,11,4,12,13,38
36,44,10,104,4,24,10,104
43,44,17,104,7,15,27,43
36,75,7,22,10,35,14,36
58,80,31,11,7,11,59,80
34,87,11,1,34,24,20,87
56,76,8,9,12,29,47,76
64,62,12,2,4,29,4,64
47,62,16,2,4,44,48,48
38,43,18,1,20,33,14,43
32,47,23,6,6,27,41,47
36,40,12,1,18,18,33,40
31,34,5,1,20,25,52,52
17,29,6,8,7,27,12,29
7,14,18,12,9,35,37,37
9,18,18,12,9,6,37,18
20,24,14,4,9,24,28,28
23,33,46,6,7,67,18,67
10,23,16,1,3,51,25,51
18,26,13,1,10,28,28,28
21,37,15,1,19,22,18,37
18,28,9,2,6,12,4,28
18,17,23,2,11,12,4,23
5,46,23,2,37,41,4,46
21,26,28,2,31,26,23,31
16,20,8,6,11,39,39,39
42,63,18,3,12,23,7,63
12,25,21,15,16,11,22,25
32,97,25,4,30,39,31,97
10,23,2,1,18,24,9,24
23,30,45,3,4,37,4,45
14,16,13,2,24,40,14,40
17,18,4,1,7,12,34,34
29,35,10,5,11,99,4,99
44,57,13,2,10,34,18,57
21,35,30,2,10,74,18,74
41,70,9,4,12,40,23,70
36,45,11,3,9,48,17,48
52,64,26,2,6,48,29,64
28,39,26,2,17,33,18,39
28,38,26,2,4,18,9,38
71,83,10,2,11,13,9,83
38,50,23,4,6,39,31,50
29,42,40,2,18,32,55,55
80,90,52,8,7,19,41,90
21,35,21,5,13,42,33,42
42,47,39,5,8,18,40,47
33,31,24,11,9,12,28,33
69,71,32,8,7,45,47,71
43,60,28,4,18,19,38,60
28,60,25,4,20,21,16,28
32,55,16,6,11,44,31,55
24,36,19,6,6,43,27,43
36,57,51,3,13,29,24,57
22,40,17,4,18,53,27,53
19,40,28,4,7,53,18,28
33,64,19,7,7,38,35,64
17,64,12,7,3,30,29,30
36,78,20,6,9,28,20,78
30,49,23,7,22,26,20,49
52,57,39,2,15,26,21,57
27,26,28,8,5,24,22,28
30,31,34,2,4,28,14,34
9,26,13,1,6,41,32,41
14,23,27,5,4,24,19,27
29,49,2,5,12,64,7,64
35,69,7,2,16,22,48,69
31,39,28,4,16,39,21,39
46,45,123,4,99,95,36,123
22,32,51,8,21,66,20,66
24,33,18,3,6,25,24,33
28,46,6,1,2,30,6,46
25,60,50,1,3,26,24,60
42,66,35,3,34,17,36,66
38,45,79,18,8,19,40,79
27,49,24,33,2,12,21,49
51,54,28,5,20,13,56,56
44,71,27,3,7,51,54,71
20,71,27,3,19,43,35,43
18,57,14,5,2,10,61,61
34,50,20,5,2,31,28,50
59,69,26,4,11,20,64,69
33,38,16,7,5,10,44,44
24,59,50,14,9,21,14,59
25,30,17,2,7,18,19,30
38,55,8,4,7,19,16,55
41,53,22,3,3,18,26,53
34,53,28,4,20,19,43,53
37,35,17,11,4,11,13,37
36,43,10,104,5,26,9,104
42,43,17,104,7,12,31,42
36,74,7,22,10,35,14,36
58,83,30,11,7,11,62,83
34,87,11,1,34,24,20,87
56,77,8,9,12,28,45,77
64,62,11,2,4,28,4,64
48,62,15,2,4,42,48,48
37,41,17,1,20,34,14,41
32,48,24,6,6,30,37,48
38,41,12,1,18,19,32,41
29,32,5,1,20,25,52,52
17,29,6,8,7,27,11,29
6,14,18,12,9,37,35,37
8,17,18,12,9,6,35,17
21,25,15,4,9,29,27,29
22,34,45,6,7,74,19,74
10,24,15,1,3,53,23,53
17,26,13,1,10,29,28,29
21,36,14,1,19,24,18,36
18,28,8,2,5,12,4,28
18,17,23,2,11,12,4,23
4,47,23,2,37,43,4,47
20,26,27,2,30,26,23,30
16,20,9,6,11,39,39,39
43,63,18,3,12,30,7,63
13,25,21,15,16,11,22,25
32,98,25,4,30,46,29,98
10,23,2,1,18,23,9,23
22,30,44,3,4,41,4,44
14,16,13,2,24,41,14,41
16,18,4,1,7,13,31,31
27,35,9,6,11,100,4,100
42,56,13,2,10,36,17,56
21,34,30,2,10,75,17,75
39,68,10,4,13,48,23,68
37,45,11,3,9,50,18,50
52,64,27,2,6,50,27,64
27,37,27,2,17,29,21,37
28,39,27,2,4,18,9,39
70,82,10,2,11,15,9,82
37,50,23,4,6,46,31,50
28,44,40,2,19,35,52,52
80,90,50,8,7,18,40,90
21,35,22,6,14,42,31,42
42,48,39,6,8,17,46,48
33,30,24,11,9,14,28,33
58,67,32,8,8,47,45,67
44,61,28,4,18,20,37,61
28,61,25,4,20,23,12,28
32,54,16,6,11,45,29,54
25,36,19,6,6,50,22,50
36,57,51,3,13,29,26,57
22,41,18,4,18,55,25,55
20,41,28,4,7,55,18,28
34,64,20,7,8,40,33,64
17,64,12,7,3,30,29,30
36,77,19,6,10,26,20,77
30,48,23,7,21,26,19,48
51,56,39,2,15,28,18,56
27,26,28,8,5,26,19,28
30,31,34,2,4,29,14,34
9,25,13,1,7,45,26,45
15,23,27,5,4,25,18,27
26,45,2,5,12,63,7,63
36,63,6,2,17,23,50,63
32,40,28,5,16,39,19,40
49,48,119,5,99,77,30,119
23,34,50,8,22,59,14,59
24,34,18,3,6,28,24,34
25,47,6,1,3,29,6,47
25,62,49,1,3,27,25,62
42,63,30,3,34,17,32,63
38,45,74,17,8,23,30,74
27,49,24,34,2,13,18,49
52,53,27,5,21,14,44,53
45,72,27,3,7,55,46,72
21,72,27,3,19,47,30,47
17,58,14,5,4,28,53,58
34,52,21,5,4,31,23,52
59,70,24,4,11,21,53,70
33,39,17,7,5,9,39,39
24,61,54,14,8,23,15,61
25,31,19,2,7,30,16,31
35,51,8,4,7,18,13,51
40,52,22,3,3,20,22,52
35,53,27,4,20,18,47,53
37,35,17,11,4,11,11,37
35,42,9,98,5,28,7,98
39,42,16,98,8,10,34,39
35,75,7,22,11,34,13,35
55,88,27,12,7,12,62,88
34,85,10,1,33,25,20,85
56,78,8,9,12,28,36,78
47,62,15,2,5,46,42,47
35,35,16,1,20,35,13,35
32,49,24,6,6,33,32,49
39,41,11,1,18,20,32,41
28,32,5,1,19,24,44,44
16,29,6,8,7,28,10,29
6,16,17,12,8,41,34,41
7,15,17,12,8,6,34,15
22,27,16,4,9,36,21,36
22,36,45,6,7,83,21,83
10,25,16,1,3,57,18,57
14,25,13,1,11,31,25,31
22,37,14,1,18,24,17,37
18,28,9,2,5,13,3,28
18,19,23,2,11,13,3,23
9,52,23,2,38,44,3,52
19,26,27,2,30,28,23,30
17,20,9,6,11,40,39,40
47,61,17,3,12,37,6,61
13,27,21,15,16,12,22,27
32,97,26,4,30,58,22,97
11,23,2,1,19,23,9,23
22,30,43,3,4,47,3,47
16,16,13,2,24,44,11,44
14,16,4,1,7,15,30,30
38,52,13,2,10,39,15,52
20,33,30,2,9,77,15,77
39,65,11,5,13,61,20,65
35,43,11,3,9,56,18,56
52,62,27,2,6,56,24,62
25,34,27,2,16,27,24,34
28,38,27,2,4,17,9,38
65,77,10,2,11,15,9,77
35,48,23,5,6,48,29,48
27,45,39,2,19,37,48,48
79,91,50,8,7,17,33,91
22,37,24,6,14,44,28,44
42,55,38,6,8,22,44,55
31,28,23,11,9,22,29,31
53,65,32,7,7,51,37,65
50,66,18,3,24,57,19,66
50,66,15,3,7,54,10,54
47,64,29,6,22,26,31,64
28,64,25,6,20,24,11,28
30,51,14,6,11,45,25,51
23,34,18,6,7,51,22,51
37,55,49,3,13,30,27,55
23,42,17,4,18,57,21,57
19,42,26,4,7,57,19,26
37,65,19,7,8,41,25,65
18,65,12,7,4,30,28,30
35,77,19,6,10,29,18,77
27,46,22,6,21,27,16,46
48,52,38,2,15,31,12,52
28,27,28,7,6,29,13,29
32,30,35,2,4,37,13,37
9,25,14,1,7,45,23,45
15,23,27,5,4,25,17,27
25,43,2,5,12,63,7,63
37,58,6,2,17,23,51,58
32,40,28,5,16,38,17,40
50,49,117,5,99,67,28,117
23,36,37,7,22,55,12,55
24,34,18,3,6,28,24,34
24,48,6,1,3,28,6,48
24,63,49,1,3,27,26,63
40,60,30,3,34,17,29,60
39,45,72,17,8,25,23,72
26,49,24,34,2,13,17,49
53,53,27,5,21,14,35,53
45,72,27,3,7,57,40,72
22,72,27,3,19,48,28,48
17,59,14,5,5,30,46,59
35,53,21,5,5,31,21,53
58,69,24,4,12,21,47,69
34,39,16,7,5,9,35,39
24,61,57,14,9,24,15,61
25,32,19,2,7,34,14,34
35,49,7,4,7,18,11,49
39,52,22,3,3,20,20,52
35,52,26,4,20,17,48,52
37,35,18,11,4,11,9,37
36,41,9,95,4,28,6,95
37,41,16,95,9,8,36,37
35,75,7,21,11,34,13,35
54,87,26,12,7,13,59,87
34,82,10,1,33,26,19,82
55,78,8,9,12,27,33,78
45,62,14,2,5,48,39,48
35,35,16,1,20,35,13,35
32,50,24,6,6,33,29,50
40,41,11,1,18,20,32,41
28,31,5,1,19,24,36,36
16,29,6,8,7,28,10,29
6,16,18,12,8,45,32,45
7,16,18,12,8,6,32,16
22,27,16,4,9,36,19,36
22,37,44,6,7,85,22,85
10,25,16,1,3,57,15,57
13,25,13,1,11,31,23,31
22,37,14,1,18,25,17,37
18,28,9,2,6,13,3,28
18,20,23,2,11,13,3,23
9,51,23,2,37,46,3,51
18,25,26,2,29,30,22,30
17,20,10,6,11,40,38,40
48,61,17,3,12,39,6,61
14,27,21,15,16,12,21,27
33,98,27,4,30,61,17,98
10,24,2,1,19,23,9,24
22,30,43,3,5,46,2,46
20,16,14,2,24,46,9,46
14,16,4,1,7,16,29,29
37,51,13,2,10,38,13,51
19,32,30,2,10,77,13,77
40,63,12,5,13,62,18,63
35,41,11,3,9,59,17,59
52,59,27,2,6,59,22,59
24,34,27,2,14,26,22,34
28,38,27,2,4,17,9,38
62,75,9,2,10,14,9,75
35,49,23,5,6,47,27,49
26,45,38,2,19,37,48,48
78,91,49,8,6,18,30,91
23,37,25,7,14,44,26,44
40,58,39,7,8,22,41,58
29,28,23,11,9,22,28,29
54,66,31,7,7,53,33,66
51,68,18,3,24,56,18,68
51,68,15,3,7,47,9,51
50,65,30,6,23,30,27,65
28,65,25,6,21,24,11,28
30,50,14,6,11,45,22,50
23,33,17,6,7,48,22,48
36,54,48,3,13,29,27,54
22,41,17,4,18,57,20,57
19,41,25,4,7,57,19,25
37,64,19,7,9,42,23,64
19,64,11,7,4,31,27,31
35,77,18,5,9,30,16,77
26,44,22,6,20,27,14,44
46,51,38,2,15,31,10,51
28,27,28,7,6,31,10,31
32,29,35,2,4,43,12,43
12,32,16,2,7,42,10,42
17,25,26,5,4,17,14,26
23,35,2,5,12,59,6,59
21,47,34,1,14,38,12,47
33,40,28,5,17,34,12,40
49,51,120,5,102,124,24,124
24,39,32,7,25,47,8,47
22,34,18,3,6,26,24,34
21,44,6,1,3,33,6,44
29,61,46,1,3,25,27,61
34,46,25,3,34,8,9,46
39,45,53,14,6,22,8,53
25,47,24,34,2,12,13,47
57,56,25,4,21,16,15,57
45,69,26,3,7,60,24,69
18,69,26,3,19,38,18,38
17,57,14,4,7,25,14,57
37,59,21,4,7,37,15,59
50,67,22,4,13,20,12,67
32,36,14,7,4,10,15,36
21,58,70,12,9,25,15,70
23,35,24,2,7,33,5,35
28,40,7,4,8,13,5,40
32,47,20,2,4,18,10,47
32,31,6,1,7,48,2,48
35,34,17,11,5,14,4,35
30,38,9,73,5,24,2,73
45,68,12,20,9,10,22,68
32,68,7,20,10,33,11,33
47,82,18,14,7,15,23,82
28,66,11,1,33,30,15,66
50,69,8,7,12,24,28,69
51,62,14,2,4,48,28,51
50,42,16,1,19,36,8,50
33,51,23,5,6,15,17,51
42,43,12,1,18,22,18,43
24,27,5,1,18,24,26,27
15,26,6,8,6,33,9,33
6,19,18,12,8,32,29,32
6,13,18,12,8,6,29,13
25,31,16,4,8,23,21,31
29,45,46,7,9,42,23,46
11,24,16,1,3,30,12,30
13,23,12,1,13,21,22,23
21,35,15,1,17,21,17,35
22,34,10,2,7,14,3,34
22,24,23,2,11,14,3,24
8,43,23,2,36,42,3,43
19,22,16,6,12,45,36,45
52,59,17,3,13,46,4,59
13,29,21,16,17,11,20,29
34,103,28,3,31,54,2,103
11,26,2,1,19,24,8,26
24,32,44,3,5,32,2,44
16,17,4,1,7,13,33,33
28,45,13,2,12,30,7,45
18,29,30,2,10,77,7,77
28,29,11,3,9,59,8,59
45,45,26,3,5,59,15,45
18,25,26,3,18,32,13,32
22,30,26,3,4,18,9,30
53,67,8,3,10,11,9,67
31,47,24,5,6,41,12,47
22,46,34,2,19,30,35,46
71,92,46,8,6,22,13,92
25,42,29,8,15,44,18,44
41,74,36,8,9,33,14,74
25,30,23,11,9,30,16,30
46,52,30,7,7,52,5,52
52,63,16,3,24,45,16,63
51,63,15,3,8,52,10,52
55,41,17,1,13,80,10,80
60,79,35,7,23,51,8,79
29,79,24,7,21,31,11,31
22,40,10,6,11,45,13,45
19,30,16,6,7,49,20,49
21,39,15,4,18,53,17,53
30,39,25,4,7,53,19,30
37,62,19,7,14,31,8,62
19,62,10,7,5,27,23,27
31,70,19,5,9,17,15,70
25,49,21,6,24,19,9,49
41,45,34,2,15,22,6,45
29,29,28,6,6,25,5,29
30,27,33,2,4,25,21,33
12,32,16,2,7,43,10,43
18,26,26,5,4,16,13,26
22,34,2,5,12,59,6,59
23,50,35,1,15,42,12,50
31,35,9,1,17,32,17,35
27,35,48,1,17,43,22,48
6,35,51,1,9,56,71,71
34,35,17,1,59,11,71,59
32,39,28,5,17,35,11,39
48,51,116,5,103,123,24,123
24,39,32,7,25,47,8,47
21,34,18,3,6,24,24,34
22,44,6,1,3,33,6,44
29,60,46,1,3,22,27,60
32,44,25,3,35,8,9,44
38,43,49,14,6,19,8,49
26,47,24,34,2,12,13,47
57,56,24,4,21,16,14,57
45,69,26,3,7,60,22,69
17,69,26,3,19,36,21,36
18,56,14,4,7,18,11,56
37,59,21,4,7,40,16,59
49,67,21,4,13,20,11,67
31,36,14,7,4,12,14,36
21,58,71,12,9,24,15,71
23,35,24,2,7,27,5,35
28,39,7,4,8,12,4,39
31,45,19,2,4,18,10,45
31,31,6,1,7,48,2,48
35,34,17,11,5,15,4,35
